dataset,model,regime,seed,test_accuracy,test_accuracy_dedup,test_accuracy_nbr_covered,val_accuracy,epochs_run,split_index
CiteSeer,LabelProp,transductive,8,0.37599998712539673,0.37599998712539673,0.37599998712539673,0.36399999260902405,0,0
CiteSeer,LabelProp,density_control,8,0.37599998712539673,0.37599998712539673,0.37599998712539673,0.36399999260902405,0,0
CiteSeer,LabelProp,inductive,8,0.37599998712539673,0.37599998712539673,0.37599998712539673,0.36399999260902405,0,0
CiteSeer,GCN,transductive,9,0.6859999895095825,0.6859999895095825,0.6859999895095825,0.7080000042915344,184,0
CiteSeer,GCN,density_control,9,0.699999988079071,0.699999988079071,0.699999988079071,0.6940000057220459,104,0
CiteSeer,GCN,inductive,9,0.6940000057220459,0.6940000057220459,0.6940000057220459,0.6679999828338623,104,0
CiteSeer,GraphSAGE,transductive,9,0.6959999799728394,0.6959999799728394,0.6959999799728394,0.7039999961853027,150,0
CiteSeer,GraphSAGE,density_control,9,0.699999988079071,0.699999988079071,0.699999988079071,0.6620000004768372,104,0
CiteSeer,GraphSAGE,inductive,9,0.6919999718666077,0.6919999718666077,0.6919999718666077,0.6840000152587891,291,0
CiteSeer,MLP,transductive,9,0.5,0.5,0.5,0.5479999780654907,231,0
CiteSeer,MLP,density_control,9,0.5,0.5,0.5,0.5479999780654907,231,0
CiteSeer,MLP,inductive,9,0.5,0.5,0.5,0.5479999780654907,231,0
CiteSeer,LabelProp,transductive,9,0.37599998712539673,0.37599998712539673,0.37599998712539673,0.36399999260902405,0,0
CiteSeer,LabelProp,density_control,9,0.37599998712539673,0.37599998712539673,0.37599998712539673,0.36399999260902405,0,0
