dataset,model,regime,seed,test_accuracy,test_accuracy_dedup,test_accuracy_nbr_covered,val_accuracy,epochs_run,split_index
PubMed,GraphSAGE,inductive,6,0.7699999809265137,0.7697697877883911,0.7368420958518982,0.8100000023841858,261,0
PubMed,MLP,transductive,6,0.7210000157356262,0.7207207083702087,0.6842105388641357,0.7179999947547913,213,0
PubMed,MLP,inductive,6,0.7210000157356262,0.7207207083702087,0.6842105388641357,0.7179999947547913,213,0
PubMed,LabelProp,transductive,6,0.41999998688697815,0.42042040824890137,0.7368420958518982,0.4440000057220459,0,0
PubMed,LabelProp,inductive,6,0.41999998688697815,0.42042040824890137,0.7368420958518982,0.4440000057220459,0,0
PubMed,GCN,transductive,7,0.7749999761581421,0.7757757902145386,0.7894737124443054,0.8040000200271606,253,0
PubMed,GCN,inductive,7,0.7960000038146973,0.7967967987060547,0.7894737124443054,0.8040000200271606,275,0
PubMed,GraphSAGE,transductive,7,0.7670000195503235,0.7667667865753174,0.7368420958518982,0.8059999942779541,184,0
PubMed,GraphSAGE,inductive,7,0.7490000128746033,0.7487487196922302,0.7368420958518982,0.8040000200271606,144,0
PubMed,MLP,transductive,7,0.7239999771118164,0.7237237095832825,0.6842105388641357,0.7200000286102295,149,0
PubMed,MLP,inductive,7,0.7239999771118164,0.7237237095832825,0.6842105388641357,0.7200000286102295,149,0
PubMed,LabelProp,transductive,7,0.41999998688697815,0.42042040824890137,0.7368420958518982,0.4440000057220459,0,0
PubMed,LabelProp,inductive,7,0.41999998688697815,0.42042040824890137,0.7368420958518982,0.4440000057220459,0,0
PubMed,GCN,transductive,8,0.7940000295639038,0.7947947978973389,0.7894737124443054,0.8040000200271606,206,0
PubMed,GCN,inductive,8,0.7760000228881836,0.7767767906188965,0.7894737124443054,0.800000011920929,263,0
PubMed,GraphSAGE,transductive,8,0.777999997138977,0.7777777910232544,0.7368420958518982,0.8040000200271606,186,0
PubMed,GraphSAGE,inductive,8,0.7670000195503235,0.7667667865753174,0.7368420958518982,0.800000011920929,137,0
PubMed,MLP,transductive,8,0.7229999899864197,0.7227227091789246,0.6842105388641357,0.7360000014305115,172,0
PubMed,MLP,inductive,8,0.7229999899864197,0.7227227091789246,0.6842105388641357,0.7360000014305115,172,0
PubMed,LabelProp,transductive,8,0.41999998688697815,0.42042040824890137,0.7368420958518982,0.4440000057220459,0,0
PubMed,LabelProp,inductive,8,0.41999998688697815,0.42042040824890137,0.7368420958518982,0.4440000057220459,0,0
PubMed,GCN,transductive,9,0.7860000133514404,0.7867867946624756,0.7894737124443054,0.8019999861717224,198,0
PubMed,GCN,inductive,9,0.7760000228881836,0.7767767906188965,0.7894737124443054,0.8019999861717224,194,0
PubMed,GraphSAGE,transductive,9,0.765999972820282,0.7657657861709595,0.7368420958518982,0.8040000200271606,153,0
PubMed,GraphSAGE,inductive,9,0.7670000195503235,0.7667667865753174,0.7368420958518982,0.8140000104904175,174,0
PubMed,MLP,transductive,9,0.7329999804496765,0.7327327132225037,0.6842105388641357,0.7260000109672546,188,0
PubMed,MLP,inductive,9,0.7329999804496765,0.7327327132225037,0.6842105388641357,0.7260000109672546,188,0
PubMed,LabelProp,transductive,9,0.41999998688697815,0.42042040824890137,0.7368420958518982,0.4440000057220459,0,0
PubMed,LabelProp,inductive,9,0.41999998688697815,0.42042040824890137,0.7368420958518982,0.4440000057220459,0,0
chameleon,GCN,transductive,0,0.4013157784938812,0.41158536076545715,0.42458099126815796,0.4197530746459961,106,0
chameleon,GCN,inductive,0,0.39912280440330505,0.44207316637039185,0.3687150776386261,0.40054869651794434,104,0
chameleon,GraphSAGE,transductive,0,0.5065789222717285,0.5182926654815674,0.44692736864089966,0.5610425472259521,280,0
